,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
314,2019-04-27,151536,Male,31,Single,New York,Gold,Unemployment,PayPal,1,138.0
315,2019-04-27,151537,Female,78,Married,Massachusetts,Basic,Employees,Other,0,2557.47
316,2019-04-28,151538,Male,54,Married,Minnesota,Gold,Unemployment,PayPal,1,363.87
317,2019-04-28,151539,Female,37,Single,Oklahoma,Missing,Unemployment,Card,1,1888.32
318,2019-04-29,151540,Female,49,Single,Pennsylvania,Silver,Unemployment,Other,0,1664.69
319,2019-04-29,151541,Male,72,Married,Alabama,Basic,workers,PayPal,1,118.72
320,2019-04-29,151542,Female,74,Married,Indiana,Silver,Employees,Card,1,2679.12
321,2019-04-30,151543,Male,68,Married,Vermont,Basic,Employees,Other,1,851.48
322,2019-04-30,151544,Female,18,Single,Idaho,Basic,Employees,PayPal,1,1725.46
323,2019-04-30,151545,Male,65,Married,Maine,Basic,self-employed,Card,1,977.77
324,2019-04-30,151546,Female,56,Single,West Virginia,Missing,self-employed,Card,1,2585.48
325,2019-05-01,151547,Male,50,Married,Washington,Silver,Employees,PayPal,1,2000.87
326,2019-05-01,151548,Female,70,Married,Alaska,Platinum,self-employed,Other,1,692.48
327,2019-05-01,151550,Female,54,Married,Indiana,Basic,Employees,Card,1,1465.74
328,2019-05-01,151551,Male,31,Married,Arkansas,Basic,workers,Card,0,417.24
329,2019-05-02,151552,Male,63,Single,Maine,Basic,Employees,Other,1,2707.84
330,2019-05-02,151553,Female,26,Single,Virginia,Basic,Employees,PayPal,1,2043.82
331,2019-05-03,151555,Female,50,Single,Rhode Island,Silver,Employees,Card,0,140.97
332,2019-05-03,151556,Male,70,Single,Kansas,Basic,Employees,Other,1,1559.0
333,2019-05-03,151557,Male,75,Married,New Mexico,Gold,workers,PayPal,0,2935.68
334,2019-05-04,151558,Male,25,Single,Texas,Basic,Employees,Other,1,1432.66
335,2019-05-04,151559,Female,57,Married,Oregon,Platinum,self-employed,Other,0,151.83
336,2019-05-04,151560,Male,42,Single,Pennsylvania,Gold,workers,PayPal,1,446.72
337,2019-05-06,151561,Male,54,Married,Alabama,Basic,Unemployment,PayPal,1,1264.38
338,2019-05-06,151562,Male,50,Married,Georgia,Platinum,workers,PayPal,0,1935.65
339,2019-05-07,151563,Female,39,Single,Arkansas,Platinum,Employees,PayPal,0,1795.28
340,2019-05-07,151564,Male,52,Single,Nebraska,Gold,self-employed,PayPal,1,993.37
341,2019-05-07,151565,Female,53,Married,Alabama,Basic,Employees,Card,0,1317.05
342,2019-05-08,151566,Male,44,Single,Missouri,Gold,Employees,Other,1,1557.57
343,2019-05-09,151569,Female,67,Married,Maryland,Platinum,Employees,PayPal,1,2016.3
344,2019-05-09,151571,Female,64,Single,Illinois,Silver,Unemployment,Card,1,788.82
345,2019-05-09,151572,Male,47,Married,Hawaii,Missing,workers,PayPal,1,1239.29
346,2019-05-09,151573,Male,43,Single,Hawaii,Silver,Employees,Card,0,2450.0
347,2019-05-10,151574,Female,40,Married,Wyoming,Basic,Employees,Card,1,1787.8
348,2019-05-10,151575,Female,31,Single,Maryland,Silver,Employees,Other,1,2870.8
349,2019-05-10,151576,Female,51,Single,Oklahoma,Silver,self-employed,Card,1,979.14
350,2019-05-10,151577,Male,26,Single,Missouri,Silver,Employees,PayPal,1,1521.48
351,2019-05-10,151578,Male,28,Married,Colorado,Platinum,Employees,PayPal,1,2673.29
352,2019-05-11,151579,Male,67,Married,Ohio,Basic,workers,PayPal,1,198.04
353,2019-05-11,151580,Male,56,Married,Oregon,Gold,workers,PayPal,1,288.93
354,2019-05-11,151581,Female,65,Married,Maine,Basic,self-employed,PayPal,1,2564.8
355,2019-05-12,151582,Female,24,Married,New Jersey,Missing,workers,Card,1,147.79
356,2019-05-12,151583,Male,66,Single,Montana,Basic,workers,Other,1,488.21
357,2019-05-12,151584,Female,26,Married,Pennsylvania,Missing,Unemployment,Card,1,376.84
358,2019-05-12,151585,Male,68,Married,Louisiana,Silver,self-employed,Other,0,2437.16
359,2019-05-12,151586,Male,61,Single,Nebraska,Silver,Employees,PayPal,1,2966.93
360,2019-05-12,151587,Female,39,Single,Washington,Basic,self-employed,Card,1,2712.31
361,2019-05-12,151589,Female,51,Single,Arkansas,Platinum,Employees,PayPal,0,1160.61
362,2019-05-13,151590,Male,32,Single,Maine,Basic,workers,PayPal,1,408.35
363,2019-05-13,151592,Male,60,Married,Michigan,Basic,workers,Other,0,1675.8
364,2019-05-14,151593,Male,42,Married,Utah,Basic,workers,Other,1,2618.52
365,2019-05-14,151594,Male,48,Married,New Hampshire,Gold,Unemployment,Other,1,2656.04
366,2019-05-15,151595,Female,27,Married,Utah,Basic,Employees,Card,1,861.86
367,2019-05-15,151596,Male,36,Married,South Carolina,Silver,Employees,PayPal,1,1447.65
368,2019-05-15,151597,Male,54,Single,North Carolina,Platinum,Employees,Card,1,2936.96
369,2019-05-16,151598,Female,61,Married,Rhode Island,Silver,Employees,Other,0,70.0
370,2019-05-16,151599,Female,28,Married,Nebraska,Platinum,Unemployment,Card,1,1575.98
371,2019-05-16,151600,Male,30,Married,West Virginia,Platinum,Employees,Card,0,2825.66
372,2019-05-17,151603,Male,70,Single,Iowa,Basic,self-employed,Card,0,672.2
373,2019-05-18,151604,Male,65,Married,Georgia,Platinum,Unemployment,Other,0,1556.9
374,2019-05-19,151605,Male,46,Single,Georgia,Basic,workers,Other,1,858.76
375,2019-05-19,151606,Female,46,Married,Minnesota,Gold,Employees,Card,1,2035.45
376,2019-05-19,151607,Female,24,Single,Georgia,Basic,Employees,Card,1,2899.42
377,2019-05-19,151608,Female,67,Married,New Mexico,Silver,Employees,Card,1,1305.22
378,2019-05-20,151609,Female,72,Single,Michigan,Basic,workers,Card,0,1680.73
379,2019-05-20,151610,Male,19,Single,New Jersey,Basic,self-employed,PayPal,1,1401.18
380,2019-05-20,151611,Male,51,Married,Tennessee,Platinum,Employees,Card,1,1318.86
381,2019-05-20,151612,Female,30,Married,Connecticut,Platinum,Employees,PayPal,1,28.27
382,2019-05-20,151613,Female,20,Married,Wisconsin,Basic,self-employed,PayPal,0,1350.76
383,2019-05-21,151614,Male,64,Single,Illinois,Silver,Unemployment,PayPal,1,889.38
384,2019-05-21,151615,Female,71,Married,Arkansas,Basic,Employees,Card,1,2883.69
385,2019-05-22,151616,Male,50,Married,Mississippi,Silver,workers,PayPal,1,1623.72
386,2019-05-23,151617,Female,63,Single,North Dakota,Silver,workers,PayPal,1,2619.18
387,2019-05-23,151618,Female,32,Married,Maine,Basic,self-employed,Card,0,1233.36
388,2019-05-24,151620,Female,65,Married,California,Basic,Employees,PayPal,1,1134.46
389,2019-05-24,151621,Female,63,Single,Louisiana,Basic,Employees,Other,1,958.83
390,2019-05-24,151622,Male,38,Single,Alaska,Basic,Unemployment,PayPal,1,1526.24
391,2019-05-24,151623,Female,48,Married,Vermont,Platinum,Employees,Card,0,1310.51
392,2019-05-24,151624,Male,55,Married,New York,Basic,workers,PayPal,1,392.63
393,2019-05-24,151625,Female,44,Married,Vermont,Basic,Employees,Card,1,1217.31
394,2019-05-25,151627,Male,65,Single,Arizona,Basic,self-employed,Other,1,2469.58
395,2019-05-26,151628,Male,72,Married,Michigan,Basic,Employees,Card,0,602.97
396,2019-05-26,151629,Male,50,Married,New Jersey,Basic,Employees,Card,1,2083.16
397,2019-05-27,151630,Female,42,Single,Georgia,Platinum,workers,PayPal,0,1582.94
398,2019-05-27,151631,Male,44,Married,Minnesota,Platinum,workers,Card,0,575.17
399,2019-05-27,151632,Female,39,Married,Florida,Gold,workers,Card,1,1913.57
400,2019-05-28,151633,Female,42,Single,Arizona,Basic,Employees,Other,0,1519.64
401,2019-05-28,151634,Female,52,Single,Maryland,Basic,Employees,PayPal,1,809.64
402,2019-05-28,151635,Male,60,Married,Delaware,Basic,Others,Card,0,176.49
403,2019-05-28,151636,Male,49,Married,Pennsylvania,Basic,Employees,PayPal,1,1154.13
404,2019-05-28,151637,Female,41,Single,Oregon,Basic,Employees,PayPal,1,218.64
405,2019-05-28,151638,Female,42,Single,Colorado,Missing,workers,Card,0,903.79
406,2019-05-29,151640,Male,54,Married,Nebraska,Basic,Employees,Card,1,682.48
407,2019-05-29,151641,Female,52,Married,North Dakota,Basic,workers,PayPal,1,1411.92
408,2019-05-29,151642,Female,65,Single,Alabama,Silver,workers,PayPal,0,2520.85
409,2019-05-30,151643,Male,44,Single,California,Basic,Employees,PayPal,1,977.74
410,2019-05-30,151644,Male,24,Married,Washington,Missing,Employees,PayPal,1,2590.37
411,2019-05-31,151645,Female,29,Married,Arkansas,Silver,self-employed,Card,1,2966.21
412,2019-05-31,151646,Male,68,Married,Connecticut,Missing,Employees,Other,0,141.03
413,2019-06-01,151647,Female,66,Married,Georgia,Platinum,Employees,Card,0,502.91
414,2019-06-01,151648,Male,31,Married,Alaska,Silver,workers,PayPal,1,1371.52
415,2019-06-01,151649,Male,77,Single,Minnesota,Missing,self-employed,PayPal,1,853.19
416,2019-06-01,151650,Male,33,Married,New Mexico,Missing,workers,Other,0,1887.78
417,2019-06-02,151651,Male,20,Married,Florida,Basic,Employees,PayPal,1,2862.92
418,2019-06-02,151652,Female,36,Single,New Jersey,Gold,Employees,PayPal,1,2558.0
419,2019-06-02,151653,Female,18,Married,Arizona,Missing,workers,PayPal,0,1440.43
420,2019-06-02,151654,Female,53,Married,Missouri,Gold,Employees,Other,1,895.47
421,2019-06-03,151655,Male,17,Single,Oklahoma,Platinum,Unemployment,PayPal,0,2061.81
422,2019-06-03,151656,Female,49,Single,Kansas,Basic,Unemployment,Card,1,1057.45
423,2019-06-04,151657,Female,32,Married,Maine,Basic,Employees,Card,1,333.86
424,2019-06-04,151659,Male,43,Married,North Carolina,Missing,self-employed,Card,0,1734.3
425,2019-06-04,151660,Female,60,Single,Wyoming,Silver,workers,PayPal,0,1870.31
426,2019-06-05,151661,Female,42,Single,Indiana,Platinum,self-employed,PayPal,1,2763.73
427,2019-06-05,151662,Male,24,Married,Alaska,Basic,Employees,PayPal,1,904.22
428,2019-06-05,151663,Female,71,Single,Georgia,Basic,Employees,Card,1,838.78
429,2019-06-05,151664,Female,22,Single,Vermont,Basic,workers,Other,1,2656.59
430,2019-06-05,151665,Male,42,Married,Minnesota,Silver,self-employed,Card,1,717.16
431,2019-06-05,151666,Male,71,Single,West Virginia,Gold,self-employed,Card,1,187.04
432,2019-06-05,151667,Male,38,Married,Virginia,Silver,Unemployment,PayPal,0,1124.36
433,2019-06-07,151668,Female,64,Single,South Dakota,Silver,workers,PayPal,1,35.65
434,2019-06-07,151669,Male,71,Married,Wisconsin,Silver,workers,PayPal,1,2526.89
435,2019-06-07,151670,Male,40,Single,Kentucky,Platinum,workers,PayPal,1,2544.75
436,2019-06-07,151671,Male,43,Single,Vermont,Basic,workers,PayPal,0,1430.28
437,2019-06-07,151672,Female,36,Married,Maryland,Silver,workers,Other,0,1648.55
438,2019-06-07,151673,Male,65,Married,Arizona,Gold,self-employed,PayPal,1,2998.62
439,2019-06-08,151674,Female,76,Married,Massachusetts,Gold,Employees,Other,0,1455.74
440,2019-06-08,151675,Female,15,Married,Pennsylvania,Basic,Employees,PayPal,0,1194.19
441,2019-06-08,151676,Female,37,Married,Virginia,Basic,workers,Other,1,2455.62
442,2019-06-08,151677,Male,52,Married,New Mexico,Basic,self-employed,Card,0,2559.47
443,2019-06-09,151678,Male,30,Single,New York,Basic,workers,Card,1,832.12
444,2019-06-10,151680,Male,16,Single,Mississippi,Basic,workers,Card,0,241.48
445,2019-06-10,151682,Male,37,Married,North Dakota,Platinum,self-employed,Card,1,1701.43
446,2019-06-11,151683,Female,70,Married,Delaware,Basic,workers,PayPal,1,2910.99
447,2019-06-12,151684,Male,26,Married,New York,Silver,workers,Other,0,2091.42
448,2019-06-12,151685,Male,16,Married,Virginia,Platinum,workers,PayPal,1,2879.28
449,2019-06-13,151686,Male,53,Married,Pennsylvania,Gold,self-employed,Other,1,1181.46
450,2019-06-14,151688,Female,30,Married,Louisiana,Silver,Employees,PayPal,0,400.91
451,2019-06-14,151689,Male,38,Married,Montana,Basic,workers,PayPal,1,2978.21
452,2019-06-15,151690,Male,33,Married,Rhode Island,Platinum,self-employed,Other,1,1544.59
453,2019-06-15,151691,Female,26,Single,Idaho,Platinum,self-employed,Card,1,1134.36
454,2019-06-15,151692,Female,49,Single,Nebraska,Silver,Employees,PayPal,1,2946.34
455,2019-06-15,151693,Female,30,Married,California,Basic,Employees,Other,1,603.13
456,2019-06-15,151694,Female,76,Married,California,Silver,workers,Other,1,623.83
457,2019-06-16,151695,Female,26,Single,Kentucky,Missing,Unemployment,PayPal,0,880.27
458,2019-06-17,151698,Female,60,Single,North Dakota,Basic,workers,Card,1,374.63
459,2019-06-17,151700,Male,30,Married,Arizona,Basic,workers,PayPal,1,20.77
460,2019-06-18,151702,Female,72,Married,Maine,Basic,self-employed,PayPal,1,600.17
461,2019-06-19,151703,Female,41,Married,California,Silver,Employees,PayPal,1,867.63
462,2019-06-19,151704,Female,34,Married,Pennsylvania,Basic,Employees,PayPal,1,962.6
463,2019-06-19,151705,Male,26,Married,Pennsylvania,Missing,Employees,Card,1,1949.59
464,2019-06-19,151706,Female,24,Married,Illinois,Gold,Unemployment,PayPal,1,1083.38
465,2019-06-19,151707,Female,69,Married,West Virginia,Gold,Employees,PayPal,1,1377.65
466,2019-06-20,151708,Female,45,Married,Minnesota,Basic,workers,PayPal,1,25.6
467,2019-06-20,151709,Female,76,Single,Kansas,Silver,Employees,PayPal,1,82.27
468,2019-06-20,151710,Male,50,Married,Mississippi,Basic,workers,PayPal,1,1586.92
469,2019-06-21,151711,Male,51,Single,Florida,Basic,workers,PayPal,0,2857.3
470,2019-06-21,151712,Female,49,Married,South Dakota,Basic,Employees,Card,0,1282.76
471,2019-06-21,151713,Male,55,Married,West Virginia,Basic,Employees,Other,1,2473.97
472,2019-06-21,151714,Female,65,Single,West Virginia,Basic,workers,Card,0,311.71
473,2019-06-21,151715,Female,62,Married,Illinois,Basic,Employees,PayPal,0,1109.49
474,2019-06-22,151716,Female,59,Single,Connecticut,Platinum,workers,Card,1,893.45
475,2019-06-22,151718,Female,44,Single,Hawaii,Silver,Employees,PayPal,1,1719.4
476,2019-06-22,151719,Male,24,Single,California,Missing,self-employed,PayPal,0,2774.37
477,2019-06-23,151720,Male,43,Married,Massachusetts,Basic,Employees,Card,1,890.6
478,2019-06-23,151721,Male,24,Single,North Carolina,Basic,workers,PayPal,1,1292.57
479,2019-06-24,151722,Male,46,Married,Wisconsin,Silver,workers,PayPal,0,1964.04
480,2019-06-24,151723,Female,29,Married,Nevada,Basic,workers,Card,1,2612.34
481,2019-06-24,151724,Male,48,Single,Maine,Basic,Employees,PayPal,1,2840.52
482,2019-06-24,151725,Female,72,Married,Colorado,Silver,Employees,PayPal,1,380.86
483,2019-06-24,151726,Female,24,Single,Minnesota,Basic,self-employed,Other,0,939.5
484,2019-06-24,151727,Male,72,Single,Nevada,Basic,self-employed,PayPal,1,545.2
485,2019-06-24,151728,Female,59,Married,Indiana,Silver,Employees,PayPal,0,1940.06
486,2019-06-25,151729,Male,69,Single,Arizona,Basic,workers,Other,1,2030.73
487,2019-06-26,151730,Female,28,Single,Tennessee,Basic,Employees,Card,1,1436.61
488,2019-06-26,151731,Female,44,Single,Florida,Silver,Employees,Card,0,2485.69
489,2019-06-26,151732,Female,59,Single,Montana,Basic,Employees,PayPal,1,317.1
490,2019-06-27,151733,Female,66,Married,New Jersey,Platinum,workers,Card,0,429.48
491,2019-06-27,151734,Male,72,Single,Utah,Basic,workers,PayPal,1,2729.61
492,2019-06-27,151736,Male,47,Single,New York,Basic,Employees,PayPal,1,2060.59
493,2019-06-28,151737,Male,33,Married,Wyoming,Basic,workers,Other,1,675.92
494,2019-06-28,151738,Female,69,Single,Oregon,Gold,workers,Other,1,837.71
495,2019-06-29,151741,Female,17,Married,Maryland,Basic,Employees,Card,1,660.88
496,2019-06-30,151742,Female,39,Single,California,Silver,Employees,Card,0,328.67
497,2019-06-30,151743,Male,52,Married,Arkansas,Basic,workers,Card,1,692.8
498,2019-06-30,151744,Male,51,Married,Oklahoma,Basic,Unemployment,Other,0,430.27
499,2019-06-30,151746,Male,48,Married,Kansas,Basic,workers,Card,1,1062.23
500,2019-07-01,151747,Male,71,Married,North Carolina,Basic,Employees,Card,1,2886.21
501,2019-07-01,151748,Female,52,Married,Washington,Missing,workers,PayPal,1,1799.67
502,2019-07-01,151749,Male,40,Single,Vermont,Basic,self-employed,PayPal,1,459.73
503,2019-07-01,151750,Female,17,Married,Vermont,Basic,workers,Card,1,246.28
504,2019-07-02,151751,Female,42,Single,Delaware,Basic,Unemployment,Card,0,977.8
505,2019-07-03,151752,Male,43,Single,Virginia,Basic,self-employed,PayPal,0,1070.56
506,2019-07-03,151753,Male,49,Married,Missouri,Missing,Unemployment,PayPal,1,1414.92
507,2019-07-04,151754,Male,50,Married,Louisiana,Basic,workers,PayPal,1,834.24
508,2019-07-04,151756,Male,46,Single,South Carolina,Gold,workers,PayPal,0,2.16
509,2019-07-05,151758,Female,41,Single,Texas,Basic,Employees,Card,1,1608.42
510,2019-07-05,151759,Male,36,Single,West Virginia,Silver,Employees,Card,0,1642.21
511,2019-07-05,151760,Female,61,Married,Kansas,Basic,self-employed,Other,1,1699.31
512,2019-07-05,151761,Male,47,Single,Vermont,Gold,self-employed,PayPal,0,2923.63
513,2019-07-06,151762,Female,37,Married,Maryland,Basic,workers,Card,0,614.83
514,2019-07-06,151763,Male,64,Married,Washington,Silver,Employees,Other,1,2757.65
515,2019-07-06,151764,Male,38,Married,Delaware,Basic,workers,Card,0,926.55
516,2019-07-07,151765,Male,34,Married,South Dakota,Basic,Others,PayPal,1,786.73
517,2019-07-07,151766,Female,20,Single,Oregon,Missing,Employees,PayPal,1,1535.36
518,2019-07-07,151767,Male,16,Married,California,Basic,workers,Other,1,2848.56
519,2019-07-08,151768,Male,49,Single,Indiana,Silver,workers,PayPal,1,789.08
520,2019-07-09,151769,Female,47,Married,Alaska,Basic,workers,Card,1,1988.38
521,2019-07-09,151770,Female,37,Married,Missouri,Silver,Others,Card,0,1624.95
522,2019-07-10,151771,Male,19,Single,Kentucky,Basic,Employees,Card,1,61.35
523,2019-07-10,151772,Male,50,Married,New Hampshire,Basic,Employees,PayPal,1,1775.72
524,2019-07-11,151773,Male,43,Single,Maryland,Platinum,self-employed,PayPal,1,1720.85
525,2019-07-12,151774,Male,66,Single,Montana,Basic,Employees,Card,1,2549.44
526,2019-07-12,151775,Male,19,Married,Wisconsin,Basic,workers,Other,0,2909.2
527,2019-07-13,151777,Male,51,Single,North Carolina,Missing,Employees,PayPal,1,2997.15
528,2019-07-13,151778,Male,24,Single,Washington,Platinum,workers,PayPal,0,2042.64
529,2019-07-14,151779,Male,32,Single,Massachusetts,Gold,workers,PayPal,1,2453.04
530,2019-07-15,151780,Male,15,Single,Michigan,Missing,Employees,Other,1,547.09
531,2019-07-15,151781,Male,46,Married,Nevada,Basic,self-employed,Other,1,681.71
532,2019-07-16,151782,Female,60,Married,Hawaii,Basic,Employees,Card,0,1601.24
533,2019-07-16,151783,Female,43,Single,Hawaii,Gold,self-employed,Card,0,1450.98
534,2019-07-17,151785,Female,62,Married,Wisconsin,Basic,Employees,Card,1,84.67
535,2019-07-17,151786,Male,39,Married,Colorado,Basic,Employees,PayPal,1,2917.66
536,2019-07-17,151787,Female,73,Single,Oregon,Basic,Employees,Card,0,2041.54
537,2019-07-17,151788,Male,38,Married,Arizona,Basic,workers,PayPal,1,1710.21
538,2019-07-17,151789,Male,71,Married,Louisiana,Silver,Employees,Card,1,2548.2
539,2019-07-17,151790,Male,54,Married,Nevada,Basic,self-employed,PayPal,0,1115.13
540,2019-07-17,151791,Female,34,Married,Washington,Basic,Employees,Other,1,489.78
541,2019-07-17,151792,Female,42,Married,Michigan,Basic,Employees,Card,1,2775.69
542,2019-07-18,151794,Female,25,Single,Georgia,Basic,self-employed,Card,1,1381.78
543,2019-07-18,151796,Male,34,Single,Oregon,Basic,workers,Other,0,581.83
544,2019-07-19,151797,Male,71,Single,Kentucky,Basic,workers,PayPal,0,2037.59
545,2019-07-19,151798,Female,75,Single,Colorado,Basic,self-employed,Card,1,836.55
546,2019-07-19,151801,Female,56,Single,Nebraska,Silver,workers,PayPal,1,1234.26
547,2019-07-20,151802,Male,32,Single,Florida,Gold,Employees,PayPal,0,1504.25
548,2019-07-20,151803,Male,24,Married,New Hampshire,Platinum,workers,Card,0,897.1
549,2019-07-21,151804,Female,46,Married,Oregon,Platinum,Employees,Card,1,1746.47
550,2019-07-21,151805,Male,43,Married,Alabama,Silver,Employees,PayPal,1,87.88
551,2019-07-21,151806,Male,18,Single,Illinois,Platinum,Employees,Other,0,1650.69
552,2019-07-21,151807,Male,21,Married,Georgia,Basic,workers,PayPal,1,2611.18
553,2019-07-21,151808,Male,64,Married,Arkansas,Silver,workers,Card,1,1760.23
554,2019-07-22,151809,Male,54,Single,Arizona,Platinum,self-employed,Other,0,1860.03
555,2019-07-22,151810,Female,15,Single,Montana,Platinum,Unemployment,Card,0,2754.9
556,2019-07-23,151811,Female,24,Married,Alabama,Basic,workers,PayPal,0,270.93
557,2019-07-23,151812,Female,53,Married,Wisconsin,Silver,workers,PayPal,1,467.43
